timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1492639067,40.45337706,-79.9470013,4.440000057,0.050720215,-1.014556885,-0.003448486,-0.005182511,0.00322349,-0.008591091
1492639067,40.45336985,-79.94702398,1.730000019,0.043914795,-1.012588501,0.06111145,-0.017172862,-0.008397213,0.005176919
1492639068,40.45336985,-79.94702398,1.730000019,0.040863037,-0.929382324,0.265167236,0.005456817,0.002090581,-0.008479239
1492639068,40.45336985,-79.94702398,1.730000019,0.053390503,-0.956192017,0.172286987,-0.020023509,0.002255431,-0.014071611
1492639068,40.45336985,-79.94702398,1.730000019,0.060806274,-0.966003418,0.200271606,-0.005444833,-0.006346047,0.005291701
1492639068,40.45336985,-79.94702398,1.730000019,0.05015564,-0.965408325,0.213851929,-0.011654792,-0.002052498,-0.005445099
1492639068,40.45336854,-79.9470281,0,0.063171387,-0.964935303,0.193344116,-0.01598163,-0.005215002,-0.002282595
1492639069,40.45336854,-79.9470281,0,0.058929443,-0.960861206,0.201828003,-0.014946193,-0.005221394,-0.00013955
1492639069,40.45336854,-79.9470281,0,0.059951782,-0.962417603,0.203659058,-0.016033561,-0.00627787,0.000918258
1492639069,40.45336854,-79.9470281,0,0.056945801,-0.962768555,0.196411133,-0.017067667,-0.004143879,-0.000164051
1492639069,40.45336854,-79.9470281,0,0.062759399,-0.957778931,0.20854187,-0.014931545,-0.00522166,-0.001205613
1492639069,40.45336854,-79.9470281,0,0.057678223,-0.963104248,0.19871521,-0.014931545,-0.00522166,-0.001205613
1492639070,40.45336854,-79.9470281,0,0.060760498,-0.963638306,0.200332642,-0.014931545,-0.00522166,-0.001205613
1492639070,40.45336854,-79.9470281,0,0.061843872,-0.961929321,0.203674316,-0.014931545,-0.00522166,-0.001205613
1492639070,40.45336854,-79.9470281,0,0.058334351,-0.961547852,0.199798584,-0.014931545,-0.00522166,-0.001205613
1492639070,40.45336854,-79.9470281,0,0.059555054,-0.964248657,0.202880859,-0.014931545,-0.00522166,-0.001205613
1492639070,40.45336854,-79.94702811,0,0.058532715,-0.962051392,0.199874878,-0.013834856,-0.000973918,-0.001205347
1492639071,40.45336854,-79.94702811,0,0.058074951,-0.962814331,0.202377319,-0.017051688,-0.002016546,-0.000169377
1492639071,40.45336854,-79.94702811,0,0.059875488,-0.964797974,0.200256348,-0.013873471,-0.004164651,-0.000131294
1492639071,40.45336854,-79.94702811,0,0.058807373,-0.963409424,0.202148438,-0.014939535,-0.006285326,-0.00120295
1492639071,40.45336854,-79.94702811,0,0.059036255,-0.962860107,0.19972229,-0.018132399,-0.004136954,-0.00017497
1492639071,40.45336854,-79.94702811,0,0.059936523,-0.961486816,0.20249939,-0.016004267,-0.006278402,-0.001213869
1492639072,40.45336854,-79.94702811,0,0.059539795,-0.963623047,0.203796387,-0.013881461,-0.005228318,-0.000128631
1492639072,40.45336854,-79.94702811,0,0.060180664,-0.961013794,0.197525024,-0.013890782,-0.008419584,-0.001186705
1492639072,40.45336854,-79.94702811,0,0.057723999,-0.962127686,0.199905396,-0.016010924,-0.005214469,-0.000150469
1492639072,40.45336854,-79.94702811,0,0.059814453,-0.961853027,0.199752808,-0.014946193,-0.005221394,-0.00013955
1492639072,40.45336853,-79.94702812,0,0.056915283,-0.962585449,0.202957153,-0.014938203,-0.004157727,-0.000142213
1492639073,40.45336853,-79.94702812,0,0.05770874,-0.961105347,0.202819824,-0.016004267,-0.006278402,-0.001213869
1492639073,40.45336853,-79.94702812,0,0.059539795,-0.963058472,0.199081421,-0.010671286,-0.003121757,-0.0001012
1492639073,40.45336853,-79.94702812,0,0.056838989,-0.961547852,0.203262329,-0.014946193,-0.005221394,-0.00013955
1492639073,40.45336853,-79.94702812,0,0.06060791,-0.965042114,0.198272705,-0.011761318,-0.008433432,-0.001164867
1492639073,40.45336863,-79.9470278,0,0.059265137,-0.964828491,0.201675415,-0.014946193,-0.005221394,-0.00013955
1492639074,40.45336863,-79.9470278,0,0.05847168,-0.964569092,0.200531006,-0.017082314,-0.004143612,0.000902013
1492639074,40.45336863,-79.9470278,0,0.059265137,-0.965072632,0.200927734,-0.012778113,-0.002044509,-0.001191765
1492639074,40.45336863,-79.9470278,0,0.057037354,-0.967483521,0.203460693,-0.01704503,-0.003080478,-0.001232777
1492639074,40.45336863,-79.9470278,0,0.05960083,-0.96194458,0.203521729,-0.01496883,-0.006284794,0.000929177
1492639074,40.45336863,-79.94702781,0,0.059082031,-0.966659546,0.202911377,-0.019175825,-0.005194229,-0.002315352
1492639075,40.45336863,-79.94702781,0,0.058807373,-0.963790894,0.202804565,-0.014938203,-0.004157727,-0.000142213
1492639075,40.45336863,-79.94702781,0,0.058120728,-0.962875366,0.20362854,-0.014931545,-0.00522166,-0.001205613
1492639075,40.45336863,-79.94702781,0,0.059280396,-0.963287354,0.203033447,-0.011797271,-0.007368967,0.00203066
1492639075,40.45336863,-79.94702781,0,0.058395386,-0.961486816,0.203903198,-0.015980298,-0.003087403,-0.001221858
1492639075,40.45336863,-79.94702781,0,0.059829712,-0.962356567,0.201309204,-0.017061009,-0.005207812,-0.001227451
1492639076,40.45336863,-79.94702781,0,0.057388306,-0.961456299,0.207946777,-0.014976819,-0.00734846,0.00093184
1492639076,40.45336863,-79.94702781,0,0.059616089,-0.962188721,0.199447632,-0.013866813,-0.005228584,-0.001194694
1492639076,40.45336863,-79.94702781,0,0.060272217,-0.964416504,0.201431274,-0.014952851,-0.004157461,0.000923851
1492639076,40.45336863,-79.94702781,0,0.059844971,-0.963287354,0.204803467,-0.014923556,-0.004157993,-0.001208276
1492639076,40.4533692,-79.94702602,0,0.056793213,-0.959197998,0.200256348,-0.01496084,-0.005221127,0.000926514
1492639077,40.4533692,-79.94702602,0,0.058334351,-0.961090088,0.200164795,-0.013881461,-0.005228318,-0.000128631
1492639077,40.4533692,-79.94702602,0,0.058410645,-0.963806152,0.202438354,-0.012846024,-0.005234709,0.002014415
1492639077,40.4533692,-79.94702602,0,0.058990479,-0.961990356,0.20135498,-0.011759987,-0.006305833,-0.00010413
1492639077,40.4533692,-79.94702602,0,0.058929443,-0.960998535,0.202087402,-0.013904098,-0.006291718,0.000940096
1492639077,40.4533692,-79.94702602,0,0.056838989,-0.96484375,0.199188232,-0.013866813,-0.005228584,-0.001194694
1492639078,40.4533692,-79.94702602,0,0.06036377,-0.963760376,0.196899414,-0.01602424,-0.003086604,0.001976332
1492639078,40.4533692,-79.94702602,0,0.056991577,-0.961380005,0.199539185,-0.017061009,-0.005207812,-0.001227451
1492639078,40.4533692,-79.94702602,0,0.058502197,-0.963745117,0.198165894,-0.017114272,-0.008398278,0.000912665
1492639078,40.4533692,-79.94702603,0,0.057846069,-0.959976196,0.198516846,-0.014923556,-0.004157993,-0.001208276
1492639078,40.4533692,-79.94702603,0,0.05897522,-0.964935303,0.203994751,-0.014946193,-0.005221394,-0.00013955
1492639079,40.4533692,-79.94702603,0,0.057479858,-0.966247559,0.200637817,-0.010664629,-0.00418569,-0.0011646
1492639079,40.4533692,-79.94702603,0,0.061920166,-0.961639404,0.195404053,-0.015996277,-0.005214736,-0.001216532
1492639079,40.4533692,-79.94702603,0,0.057662964,-0.961608887,0.206329346,-0.017127588,-0.006270413,0.003039466
1492639079,40.45336867,-79.94702769,0,0.060043335,-0.965148926,0.197189331,-0.013866813,-0.005228584,-0.001194694
1492639079,40.45336867,-79.94702769,0,0.056900024,-0.966796875,0.200683594,-0.014954182,-0.00628506,-0.000136886
1492639080,40.45336867,-79.94702769,0,0.060409546,-0.959060669,0.207122803,-0.018148378,-0.006264288,-0.000169643
1492639080,40.45336867,-79.94702769,0,0.054550171,-0.962203979,0.208618164,-0.016058861,-0.011596469,-0.00013449
1492639080,40.45336867,-79.94702769,0,0.06137085,-0.962387085,0.202850342,-0.014906245,9.69E-05,-0.000152865
1492639080,40.45336867,-79.94702769,0,0.057952881,-0.963088989,0.203796387,-0.012832708,-0.007362575,-0.000112385
1492639080,40.45336867,-79.9470277,0,0.063018799,-0.965515137,0.194992065,-0.010649981,-0.004185957,-0.002230664
1492639081,40.45336867,-79.9470277,0,0.056350708,-0.963134766,0.205429077,-0.018163025,-0.006264021,0.00089642
1492639081,40.45336867,-79.9470277,0,0.060943604,-0.962814331,0.20211792,-0.014907577,-0.00203066,-0.001213603
1492639081,40.45336867,-79.9470277,0,0.06137085,-0.962341309,0.201416016,-0.014947524,-0.007348993,-0.001200287
1492639081,40.45336867,-79.94702771,0,0.055343628,-0.962921143,0.205581665,-0.016010924,-0.005214469,-0.000150469
1492639081,40.45336867,-79.94702771,0,0.062408447,-0.96321106,0.199493408,-0.012831376,-0.005234976,0.000948352
1492639082,40.45336867,-79.94702771,0,0.055297852,-0.962966919,0.203659058,-0.018200309,-0.007327155,0.00303121
1492639082,40.45336867,-79.94702771,0,0.067657471,-0.96496582,0.235092163,-0.019267704,-0.01157543,0.000898817
1492639082,40.45336867,-79.94702771,0,0.074493408,-0.928894043,0.399551392,0.030859912,-0.004455735,-0.000738761
1492639082,40.45336706,-79.94703277,0.189999998,0.066665649,-0.901275635,0.415267944,-0.003367301,-0.019124692,0.002147307
1492639082,40.45336706,-79.94703277,0.189999998,0.082214355,-0.922088623,0.405914307,-0.02445421,-0.003032808,-0.0045074
1492639083,40.45336706,-79.94703277,0.189999998,0.039916992,-0.916595459,0.42376709,-0.011021492,-0.024391626,0.013810887
1492639083,40.45336706,-79.94703277,0.189999998,0.158615112,-0.832077026,0.423690796,-0.096112951,0.096359027,-0.005497563
1492639083,40.45336706,-79.94703277,0.189999998,0.081954956,-0.866210938,0.41583252,-0.068775603,0.086598542,-0.062768044
1492639083,40.45336146,-79.94705036,2.049999952,0.139297485,-0.882293701,0.384750366,-0.033012811,0.065094848,-0.042088332
1492639083,40.45336146,-79.94705036,2.049999952,0.047943115,-0.914520264,0.472259521,-0.034099381,-0.009352223,-0.003523628
1492639084,40.45336146,-79.94705036,2.049999952,0.092422485,-0.911239624,0.348251343,-0.020918331,-0.070067502,0.011695006
1492639084,40.45336146,-79.94705036,2.049999952,-0.078430176,-0.936233521,0.425369263,-0.045679072,-0.24858638,0.166503228
1492639084,40.45336146,-79.94705036,2.049999952,0.079818726,-0.904922485,0.353820801,0.033573939,0.040199884,-0.018951853
1492639084,40.45336146,-79.94705036,2.049999952,0.071990967,-0.980560303,0.303085327,-0.037838992,-0.01039778,-0.041942923
1492639084,40.4533503,-79.94708546,4.190000057,0.108917236,-0.951553345,0.253112793,-0.042771166,0.076862291,-0.023026756
1492639085,40.4533503,-79.94708546,4.190000057,0.099349976,-0.863418579,0.29977417,-0.01535845,0.042645199,-0.021591579
1492639085,40.4533503,-79.94708546,4.190000057,0.060256958,-1.013900757,0.253677368,-0.032858348,0.11296357,-0.027283286
1492639085,40.4533503,-79.94708546,4.190000057,0.093658447,-0.963531494,0.341949463,-0.069950057,0.023854999,-0.011439875
1492639085,40.4533342,-79.9471361,5.050000191,-0.022750854,-0.859802246,0.289215088,-0.041449972,0.060905961,0.027140008
1492639085,40.4533342,-79.9471361,5.050000191,0.054290771,-0.921844482,0.324401855,-0.036804886,0.010872089,-0.028126443
1492639086,40.4533342,-79.9471361,5.050000191,0.221099854,-0.882080078,0.240631104,-0.141392549,0.075358937,-0.131720214
1492639086,40.4533342,-79.9471361,5.050000191,0.115768433,-0.957824707,0.267028809,-0.005133776,-0.063785105,0.028899825
1492639086,40.4533342,-79.9471361,5.050000191,0.091934204,-0.900894165,0.308685303,0.028962942,-0.035284221,0.043036151
1492639086,40.4533342,-79.9471361,5.050000191,0.041564941,-0.971328735,0.344787598,-0.057271812,0.018454641,-0.007031278
1492639086,40.45331174,-79.94720673,6.429999828,0.159393311,-1.013565063,0.340179443,-0.092364019,-0.004721518,-0.023323965
1492639087,40.45331174,-79.94720673,6.429999828,0.010421753,-0.955459595,0.356307983,-0.015557388,-0.02223127,0.035083153
1492639087,40.45331174,-79.94720673,6.429999828,-0.19128418,-0.870330811,0.359344482,0.037418212,-0.111932927,0.006003031
1492639087,40.45331174,-79.94720673,6.429999828,0.007598877,-0.85736084,0.305130005,-0.039776708,0.038547925,-0.029294506
1492639087,40.45331174,-79.94720673,6.429999828,0.018997192,-0.955810547,0.360443115,-0.16810512,-0.025503496,-0.025112011
1492639087,40.4532873,-79.94728362,7.730000019,0.016494751,-0.996200562,0.359451294,-0.103957558,0.009182047,-0.024544758
1492639088,40.4532873,-79.94728362,7.730000019,-0.043228149,-0.953094482,0.146286011,0.143474342,0.025652899,-0.042312037
1492639088,40.4532873,-79.94728362,7.730000019,0.051300049,-1.101028442,0.253143311,-0.07699758,-0.03460112,0.004632036
1492639088,40.4532873,-79.94728362,7.730000019,0.061447144,-0.778900146,0.326309204,-0.238325487,-0.02398363,-0.029033516
1492639088,40.4532873,-79.94728362,7.730000019,0.02142334,-0.940689087,0.29699707,-0.136760246,-0.106537629,0.052185441
1492639088,40.45325871,-79.94737353,8.56000042,-0.033721924,-0.805496216,0.286590576,-0.051950816,-0.009239038,-0.021832328
1492639089,40.45325871,-79.94737353,8.56000042,-0.013214111,-0.960830688,0.232879639,0.000408263,-0.05424939,0.018269818
1492639089,40.45325871,-79.94737353,8.56000042,-0.003326416,-0.849563599,0.235671997,-0.149545284,0.017986724,-0.034630149
1492639089,40.45325871,-79.94737353,8.56000042,-0.026031494,-0.934661865,0.308410645,-0.043283292,0.128985946,-0.034894867
1492639089,40.45325871,-79.94737353,8.56000042,-0.069473267,-1.056396484,0.193969727,-0.076625536,0.061122743,-0.047855673
1492639089,40.45322644,-79.94748106,8.960000038,-0.188262939,-0.931640625,0.350601196,-6.82E-05,0.087208938,-0.102582302
1492639090,40.45322644,-79.94748106,8.960000038,-0.064544678,-0.964187622,0.223342896,-0.112140387,0.013499031,0.030803453
1492639090,40.45322644,-79.94748106,8.960000038,-0.021255493,-1.033859253,0.149902344,0.089645731,-0.061235128,-0.124737405
1492639090,40.45322644,-79.94748106,8.960000038,-0.00869751,-1.008148193,0.265945435,0.151899518,0.04579918,-0.101985754
1492639090,40.45322644,-79.94748106,8.960000038,0.008575439,-0.947479248,0.200469971,-0.01967863,0.073524551,-0.000391218
1492639090,40.45319745,-79.94757911,9.390000343,0.103225708,-1.133026123,0.089508057,-0.01306387,-0.487025584,0.453197846
1492639091,40.45319745,-79.94757911,9.390000343,0.041030884,-0.868804932,0.225616455,0.024314128,0.174284186,-0.047114249
1492639091,40.45319745,-79.94757911,9.390000343,-0.878295898,-0.998733521,0.222579956,0.072084846,0.987629562,-0.601022994
1492639091,40.45319745,-79.94757911,9.390000343,-0.262191772,-1.130065918,0.390457153,-0.063631174,0.097192863,-0.121384486
1492639091,40.45319745,-79.94757911,9.390000343,0.03302002,-0.945251465,0.126434326,-0.044957355,0.107715279,-0.079638104
1492639091,40.45316563,-79.94768626,9.880000114,-0.159194946,-0.715789795,0.317993164,-0.016865267,-0.008402806,-0.017210412
1492639092,40.45316563,-79.94768626,9.880000114,0.745254517,-0.933380127,0.095687866,-0.217267606,0.603369505,-0.677628823
1492639092,40.45316563,-79.94768626,9.880000114,-0.030654907,-0.967758179,0.429443359,0.154206614,-0.447714663,0.314068718
1492639092,40.45316563,-79.94768626,9.880000114,-0.051681519,-1.105804443,0.296417236,-0.002335859,-0.025513882,0.001108141
1492639092,40.45316563,-79.94768626,9.880000114,0.086517334,-0.932632446,0.328979492,-0.154129915,0.063751815,-0.063582971
1492639092,40.45313142,-79.94780187,10.77000046,0.120941162,-0.849029541,0.258895874,-0.30614821,0.094524376,-0.066285014
1492639093,40.45313142,-79.94780187,10.77000046,0.079559326,-0.970169067,0.18208313,-0.147206496,-0.066047194,0.059437494
1492639093,40.45313142,-79.94780187,10.77000046,0.043991089,-0.906478882,0.233810425,-0.121278226,0.057169546,0.022067485
1492639093,40.45313142,-79.94780187,10.77000046,-0.013214111,-0.842803955,0.253036499,0.075614867,-0.107912086,0.095945705
1492639093,40.45313142,-79.94780187,10.77000046,-0.033004761,-0.940124512,0.385177612,0.086069105,-0.112233065,0.107792244
1492639093,40.45309582,-79.94792467,11.21000004,-0.090408325,-0.881317139,0.235107422,-0.073375681,-0.190985135,0.043456397
1492639094,40.45309582,-79.94792467,11.21000004,0.028610229,-1.172439575,0.194320679,0.068735389,-0.001517736,-0.043007122
1492639094,40.45309582,-79.94792467,11.21000004,0.025009155,-0.934402466,0.425872803,-0.10938588,0.033673808,-0.081172884
1492639094,40.45309582,-79.94792467,11.21000004,0.260269165,-1.283340454,0.038467407,0.197484314,0.134840373,-0.193443233
1492639094,40.45305948,-79.94805004,11.55000019,0.30355835,-0.717193604,0.165054321,-0.250173891,0.046319029,0.096477005
1492639094,40.45305948,-79.94805004,11.55000019,0.170394897,-0.91394043,0.40838623,0.049439189,0.089045721,0.093037
1492639095,40.45305948,-79.94805004,11.55000019,-0.26512146,-1.094573975,-0.017425537,-0.022352444,0.153296879,-0.149894424
1492639095,40.45305948,-79.94805004,11.55000019,-0.021072388,-1.152557373,0.068847656,0.456806962,-0.121016969,0.170252426
1492639095,40.45305948,-79.94805004,11.55000019,0.62979126,-0.844863892,0.343765259,-0.082309787,-0.7439924,0.47021145
1492639095,40.45305948,-79.94805004,11.55000019,0.492126465,-0.785629272,0.152908325,-0.091430049,-0.215323498,0.10410856
1492639095,40.45302289,-79.94817625,11.77000046,0.214355469,-1.018600464,0.063308716,0.115703697,-0.181583911,0.005918077
1492639096,40.45302289,-79.94817625,11.77000046,0.029022217,-0.623916626,0.385894775,-0.248521666,-0.112181666,0.122492094
1492639096,40.45302289,-79.94817625,11.77000046,-0.09588623,-1.232559204,0.280487061,0.362769678,-0.267207469,0.114223778
1492639096,40.45302289,-79.94817625,11.77000046,-0.055160522,-1.336547852,0.25151062,-0.434569833,-0.024843565,-0.08541743
1492639096,40.45302289,-79.94817625,11.77000046,0.726074219,-1.387664795,0.124145508,0.191096456,0.677351321,-0.363370488
1492639096,40.45298439,-79.9483097,12.15999985,0.067367554,-1.033218384,0.183044434,-0.211229154,-0.009272062,-0.055449411
1492639097,40.45298439,-79.9483097,12.15999985,0.111923218,-1.095458984,0.185928345,0.003624296,0.008481902,-0.026640133
1492639097,40.45298439,-79.9483097,12.15999985,-0.170455933,-1.210845947,-0.030517578,0.187217029,-0.106532835,-0.042589272
1492639097,40.45298439,-79.9483097,12.15999985,0.219360352,-0.951507568,-0.171325684,0.055694688,-0.284366482,0.054614776
1492639097,40.45298439,-79.9483097,12.15999985,0.277633667,-0.863082886,0.294296265,0.143685797,-0.164735954,0.071200144
1492639097,40.45294683,-79.94844401,12.01000023,0.097305298,-0.701370239,0.214416504,-0.28273716,0.006100769,0.041870485
1492639098,40.45294683,-79.94844401,12.01000023,0.098327637,-1.180389404,0.355819702,0.083683446,0.081349451,-0.078252994
1492639098,40.45294683,-79.94844401,12.01000023,-0.040023804,-1.04284668,0.281173706,-0.01007607,0.058568505,-0.009850234
1492639098,40.45294683,-79.94844401,12.01000023,0.207672119,-0.956192017,-0.015426636,0.017213342,0.07753181,-0.048003479
1492639098,40.45294683,-79.94844401,12.01000023,-0.108642578,-0.470993042,0.307769775,0.049647448,0.145411525,0.031053257
1492639098,40.4529087,-79.94858035,12.26000023,-0.012008667,-1.605606079,0.385498047,-0.305257117,-0.105463576,-0.084951643
1492639099,40.4529087,-79.94858035,12.26000023,0.07081604,-0.804031372,0.122756958,0.065103902,-0.072751968,0.027509655
1492639099,40.4529087,-79.94858035,12.26000023,0.031356812,-1.259643555,0.253295898,0.043083555,-0.073664101,0.079531045
1492639099,40.4529087,-79.94858035,12.26000023,-0.038986206,-0.890228271,0.171417236,0.100560164,0.068488247,0.004051467
1492639099,40.4529087,-79.94858035,12.26000023,0.043991089,-1.126235962,0.135971069,0.177708478,-0.051141215,0.059526977
1492639099,40.45287063,-79.94871649,12.23999977,-0.127288818,-0.884384155,0.274047852,-0.049822418,-0.136885415,0.063815998
1492639100,40.45287063,-79.94871649,12.23999977,-0.108215332,-1.006164551,0.239334106,0.022230205,-0.054397462,-0.019890085
1492639100,40.45287063,-79.94871649,12.23999977,-0.045120239,-1.000732422,0.224960327,-0.030869233,-0.06894711,-0.038521826
1492639100,40.45287063,-79.94871649,12.23999977,-0.020263672,-1.029983521,0.214630127,0.025155953,0.024296285,-0.034990208
1492639100,40.45287063,-79.94871649,12.23999977,-0.044845581,-0.981063843,0.11730957,-0.036982253,0.122550684,-0.10944873
1492639100,40.45285831,-79.94886747,11.98999977,0.000366211,-1.03024292,0.197860718,0.121156785,0.085358574,-0.090674244
1492639101,40.45285831,-79.94886747,11.98999977,0.08531189,-1.032958984,0.270111084,-0.083155341,-0.131345773,0.090115779
1492639101,40.45285831,-79.94886747,11.98999977,0.072509766,-1.021484375,0.15171814,0.071900822,0.120787938,-0.051820055
1492639101,40.45285831,-79.94886747,11.98999977,0.22807312,-1.031890869,0.145477295,0.014643658,0.197751961,-0.028081968
1492639101,40.45285831,-79.94886747,11.98999977,-0.084854126,-1.004562378,0.267944336,-0.095424258,-0.099369997,-0.007117831
1492639101,40.45281837,-79.94899755,11.80000019,-0.004180908,-0.996490479,0.128463745,-0.011847072,-0.091396759,0.037432061
1492639102,40.45281837,-79.94899755,11.80000019,-0.136184692,-0.998962402,0.208450317,0.068518607,-0.111061541,0.068159613
1492639102,40.45281837,-79.94899755,11.80000019,-0.032684326,-1.101119995,0.197357178,0.09421465,-0.094209324,0.067312994
1492639102,40.45281837,-79.94899755,11.80000019,-0.024475098,-0.898834229,0.091445923,-0.042436939,0.142812546,-0.011465175
1492639102,40.45281837,-79.94899755,11.80000019,0.090118408,-0.84173584,0.143508911,0.115366807,-0.169875855,0.03680462
1492639102,40.45278006,-79.94912387,11.36999989,-0.198944092,-0.879974365,0.381729126,0.270677568,0.093980025,0.037713823
1492639103,40.45278006,-79.94912387,11.36999989,-0.14151001,-0.904281616,0.10874939,-0.143862364,-0.217119534,0.043868388
1492639103,40.45278006,-79.94912387,11.36999989,0.030288696,-1.127609253,0.224624634,0.116925555,-0.117764983,0.0292226
1492639103,40.45278006,-79.94912387,11.36999989,0.016662598,-1.025604248,0.045837402,0.079740369,-0.019665847,-0.001265268
1492639103,40.45278006,-79.94912387,11.36999989,-0.081985474,-1.029602051,0.100158691,-0.052829127,0.007785485,-0.026150111
1492639103,40.45272312,-79.94923049,10.52000046,0.030792236,-1.022247314,0.004058838,0.148815311,-0.016934509,-0.066670374
1492639104,40.45272312,-79.94923049,10.52000046,-0.060241699,-1.026931763,0.089614868,-0.060549631,-0.147452838,0.06373344
1492639104,40.45272312,-79.94923049,10.52000046,-0.022460938,-0.970321655,-0.009689331,-0.002538259,0.002148905,0.030888674
1492639104,40.45272312,-79.94923049,10.52000046,0.130966187,-0.997512817,0.12322998,-0.055426241,0.123738454,-0.084051495
1492639104,40.45272312,-79.94923049,10.52000046,0.06463623,-0.92477417,0.099517822,-0.154360812,-0.005379319,-0.006897587
1492639104,40.45269232,-79.94933178,9.479999542,0.203903198,-1.090621948,0.006103516,0.027963458,-0.071448085,0.018596321
1492639105,40.45269232,-79.94933178,9.479999542,0.012298584,-0.843902588,0.06338501,-0.029348834,-0.098724181,0.067125774
1492639105,40.45269232,-79.94933178,9.479999542,0.036407471,-1.049301147,-0.032241821,-0.056481918,-0.074086478,0.040129044
1492639105,40.45269232,-79.94933178,9.479999542,0.077514648,-1.012954712,-0.094696045,-0.119901371,0.197567671,-0.001737446
1492639105,40.45269232,-79.94933178,9.479999542,0.028091431,-0.928024292,0.018325806,-0.021927936,-0.000926247,-0.032208537
1492639105,40.45266052,-79.94943636,7.980000019,0.023178101,-1.117355347,-0.024337769,0.02098491,0.047726244,-0.028696093
1492639106,40.45266052,-79.94943636,7.980000019,-0.034912109,-0.95249939,-0.194702148,0.15552701,-0.098858138,0.097806722
1492639106,40.45266052,-79.94943636,7.980000019,0.026184082,-1.015060425,-0.056442261,-0.219679897,0.137575706,-0.058047324
1492639106,40.45266052,-79.94943636,7.980000019,0.113479614,-1.105453491,0.063446045,-0.137775443,0.173213595,-0.031711591
1492639106,40.45264437,-79.94948947,5.639999866,0.105056763,-0.953353882,-0.071411133,-0.06211477,0.084436854,-0.006184925
1492639106,40.45264437,-79.94948947,5.639999866,0.065948486,-1.003585815,-0.053878784,-0.027693147,0.082081288,-0.032481777
1492639107,40.45264437,-79.94948947,5.639999866,0.035842896,-1.026916504,-0.002227783,0.009429454,-0.010697652,0.005455219
1492639107,40.45264437,-79.94948947,5.639999866,0.024841309,-0.98815918,0.010253906,-0.020196615,0.018215756,0.00720971
1492639107,40.45264437,-79.94948947,5.639999866,0.023483276,-0.995635986,0.027770996,-0.016302541,-0.003081544,0.022231536
1492639107,40.45264437,-79.94948947,5.639999866,0.029541016,-0.999816895,0.032531738,0.023156452,-0.018232267,0.009880061
1492639107,40.45263257,-79.94952828,3.190000057,0.030075073,-0.992904663,0.051574707,-0.011625497,0.009648899,-0.00121014
1492639108,40.45263257,-79.94952828,3.190000057,0.02532959,-1.003219604,0.101730347,-0.035157455,-0.010409231,-0.004597948
1492639108,40.45263257,-79.94952828,3.190000057,0.016815186,-1.029174805,0.047454834,0.03341628,-0.052336442,0.019669043
1492639108,40.45263257,-79.94952828,3.190000057,0.03565979,-0.999206543,0.081970215,-0.007454454,-0.01378106,-0.007504255
1492639108,40.45263257,-79.94952828,3.190000057,0.046051025,-0.980270386,0.08807373,-0.024659274,-0.003029079,0.010417487
1492639108,40.45262631,-79.94954887,1.659999967,0.041427612,-0.986434937,0.110794067,-0.011845208,-0.013750966,0.002046639
1492639109,40.45262631,-79.94954887,1.659999967,0.043212891,-0.985061646,0.125228882,-0.025594842,-0.007279751,-0.001309476
1492639109,40.45262631,-79.94954887,1.659999967,0.03453064,-0.988357544,0.130859375,-0.014967498,-0.004157194,0.001989914
1492639109,40.45262631,-79.94954887,1.659999967,0.054718018,-0.985412598,0.129501343,-0.013812219,8.95E-05,-0.002274073
1492639109,40.45262631,-79.94954887,1.659999967,0.050308228,-0.980285645,0.127746582,-0.018000572,0.007562579,-0.003402455
1492639109,40.45262549,-79.94955156,0.589999974,0.045715332,-0.989715576,0.128799438,-0.01165346,7.51E-05,-0.004384362
1492639110,40.45262549,-79.94955156,0.589999974,0.048217773,-0.965362549,0.232223511,-0.006526875,-0.010594055,0.004225371
1492639110,40.45262549,-79.94955156,0.589999974,0.041534424,-0.971038818,0.179855347,-0.013920077,-0.008419051,0.000945422
1492639110,40.45262549,-79.94955156,0.589999974,0.043502808,-0.954620361,0.190063477,-0.018194983,-0.010518687,0.000907073
1492639110,40.45262549,-79.94955156,0.589999974,0.048019409,-0.968032837,0.202651978,-0.013842845,-0.002037585,-0.001202684
1492639110,40.45262581,-79.94955052,0,0.047973633,-0.973312378,0.189453125,-0.014923556,-0.004157993,-0.001208276
1492639111,40.45262581,-79.94955052,0,0.044448853,-0.955703735,0.199005127,-0.014908908,-0.00415826,-0.00227434
1492639111,40.45262581,-79.94955052,0,0.046356201,-0.967910767,0.189483643,-0.015014103,-0.008411594,0.00306663
1492639111,40.45262581,-79.94955052,0,0.045150757,-0.963272095,0.196609497,-0.016018914,-0.006278136,-0.000147805
1492639111,40.45262581,-79.94955052,0,0.048141479,-0.962234497,0.194580078,-0.012810071,-0.006299175,-0.001181112
1492639111,40.45262577,-79.94955066,0,0.043579102,-0.969085693,0.193954468,-0.019181151,-0.002002697,-0.000191215
1492639112,40.45262577,-79.94955066,0,0.048812866,-0.962921143,0.192886353,-0.016017582,-0.004150537,0.000912932
1492639112,40.45262577,-79.94955066,0,0.042602539,-0.964813232,0.192352295,-0.019151857,-0.00200323,-0.002323342
